"Municipality ID","Municipality","Sector ID","Sector","Total Income","digitos","State ID","State"
16050,"Maravatío","31-33","Industrias Manufactureras",171.02200317382812,5,16,"Michoacán de Ocampo"
16051,"Marcos Castellanos","31-33","Industrias Manufactureras",940.8920288085938,5,16,"Michoacán de Ocampo"
16052,"Lázaro Cárdenas","31-33","Industrias Manufactureras",51710.296875,5,16,"Michoacán de Ocampo"
16053,"Morelia","31-33","Industrias Manufactureras",32691.623046875,5,16,"Michoacán de Ocampo"
16054,"Morelos","31-33","Industrias Manufactureras",12.303999900817871,5,16,"Michoacán de Ocampo"
16055,"Múgica","31-33","Industrias Manufactureras",137.6009979248047,5,16,"Michoacán de Ocampo"
16056,"Nahuatzen","31-33","Industrias Manufactureras",261.22198486328125,5,16,"Michoacán de Ocampo"
16057,"Nocupétaro","31-33","Industrias Manufactureras",17.131000518798828,5,16,"Michoacán de Ocampo"
16058,"Nuevo Parangaricutiro","31-33","Industrias Manufactureras",286.3280029296875,5,16,"Michoacán de Ocampo"
16059,"Nuevo Urecho","31-33","Industrias Manufactureras",4.497000217437744,5,16,"Michoacán de Ocampo"
16060,"Numarán","31-33","Industrias Manufactureras",61.48899841308594,5,16,"Michoacán de Ocampo"
16061,"Ocampo","31-33","Industrias Manufactureras",87.16200256347656,5,16,"Michoacán de Ocampo"
16062,"Pajacuarán","31-33","Industrias Manufactureras",40.3489990234375,5,16,"Michoacán de Ocampo"
16063,"Panindícuaro","31-33","Industrias Manufactureras",96.49600219726562,5,16,"Michoacán de Ocampo"
16064,"Parácuaro","31-33","Industrias Manufactureras",34.652000427246094,5,16,"Michoacán de Ocampo"
16065,"Paracho","31-33","Industrias Manufactureras",401.52899169921875,5,16,"Michoacán de Ocampo"
16066,"Pátzcuaro","31-33","Industrias Manufactureras",451.7099914550781,5,16,"Michoacán de Ocampo"
16067,"Penjamillo","31-33","Industrias Manufactureras",16.025999069213867,5,16,"Michoacán de Ocampo"
16068,"Peribán","31-33","Industrias Manufactureras",177.33399963378906,5,16,"Michoacán de Ocampo"
16069,"La Piedad","31-33","Industrias Manufactureras",3568.197021484375,5,16,"Michoacán de Ocampo"
16070,"Purépero","31-33","Industrias Manufactureras",708.9840087890625,5,16,"Michoacán de Ocampo"
16071,"Puruándiro","31-33","Industrias Manufactureras",164.3990020751953,5,16,"Michoacán de Ocampo"
16072,"Queréndaro","31-33","Industrias Manufactureras",25.104999542236328,5,16,"Michoacán de Ocampo"
16073,"Quiroga","31-33","Industrias Manufactureras",221.72999572753906,5,16,"Michoacán de Ocampo"
16074,"Cojumatlán de Régules","31-33","Industrias Manufactureras",96.57599639892578,5,16,"Michoacán de Ocampo"
16075,"Los Reyes","31-33","Industrias Manufactureras",222.36900329589844,5,16,"Michoacán de Ocampo"
16076,"Sahuayo","31-33","Industrias Manufactureras",1375.384033203125,5,16,"Michoacán de Ocampo"
16077,"San Lucas","31-33","Industrias Manufactureras",39.24599838256836,5,16,"Michoacán de Ocampo"
16078,"Santa Ana Maya","31-33","Industrias Manufactureras",31.920000076293945,5,16,"Michoacán de Ocampo"
16079,"Salvador Escalante","31-33","Industrias Manufactureras",337.1289978027344,5,16,"Michoacán de Ocampo"
16080,"Senguio","31-33","Industrias Manufactureras",14.541999816894531,5,16,"Michoacán de Ocampo"
16081,"Susupuato","31-33","Industrias Manufactureras",1.6260000467300415,5,16,"Michoacán de Ocampo"
16082,"Tacámbaro","31-33","Industrias Manufactureras",477.1549987792969,5,16,"Michoacán de Ocampo"
16083,"Tancítaro","31-33","Industrias Manufactureras",31.382999420166016,5,16,"Michoacán de Ocampo"
16084,"Tangamandapio","31-33","Industrias Manufactureras",69.38300323486328,5,16,"Michoacán de Ocampo"
16085,"Tangancícuaro","31-33","Industrias Manufactureras",138.82899475097656,5,16,"Michoacán de Ocampo"
16086,"Tanhuato","31-33","Industrias Manufactureras",57.24800109863281,5,16,"Michoacán de Ocampo"
16087,"Taretan","31-33","Industrias Manufactureras",389.6390075683594,5,16,"Michoacán de Ocampo"
16088,"Tarímbaro","31-33","Industrias Manufactureras",977.760986328125,5,16,"Michoacán de Ocampo"
16089,"Tepalcatepec","31-33","Industrias Manufactureras",146.39999389648438,5,16,"Michoacán de Ocampo"
16090,"Tingambato","31-33","Industrias Manufactureras",86.25599670410156,5,16,"Michoacán de Ocampo"
16091,"Tingüindín","31-33","Industrias Manufactureras",306.95599365234375,5,16,"Michoacán de Ocampo"
16092,"Tiquicheo de Nicolás Romero","31-33","Industrias Manufactureras",13.163000106811523,5,16,"Michoacán de Ocampo"
16093,"Tlalpujahua","31-33","Industrias Manufactureras",74.71399688720703,5,16,"Michoacán de Ocampo"
16094,"Tlazazalca","31-33","Industrias Manufactureras",13.041000366210938,5,16,"Michoacán de Ocampo"
16095,"Tocumbo","31-33","Industrias Manufactureras",742.9910278320312,5,16,"Michoacán de Ocampo"
16096,"Tumbiscatío","31-33","Industrias Manufactureras",4.934999942779541,5,16,"Michoacán de Ocampo"
16097,"Turicato","31-33","Industrias Manufactureras",47.124000549316406,5,16,"Michoacán de Ocampo"
16098,"Tuxpan","31-33","Industrias Manufactureras",34.527000427246094,5,16,"Michoacán de Ocampo"
16099,"Tuzantla","31-33","Industrias Manufactureras",14.5600004196167,5,16,"Michoacán de Ocampo"
16100,"Tzintzuntzan","31-33","Industrias Manufactureras",53.84299850463867,5,16,"Michoacán de Ocampo"
16101,"Tzitzio","31-33","Industrias Manufactureras",1.9299999475479126,5,16,"Michoacán de Ocampo"
16102,"Uruapan","31-33","Industrias Manufactureras",7327.9501953125,5,16,"Michoacán de Ocampo"
16103,"Venustiano Carranza","31-33","Industrias Manufactureras",209.2830047607422,5,16,"Michoacán de Ocampo"
16104,"Villamar","31-33","Industrias Manufactureras",31.461999893188477,5,16,"Michoacán de Ocampo"
16105,"Vista Hermosa","31-33","Industrias Manufactureras",8180.85791015625,5,16,"Michoacán de Ocampo"
16106,"Yurécuaro","31-33","Industrias Manufactureras",269.114990234375,5,16,"Michoacán de Ocampo"
16107,"Zacapu","31-33","Industrias Manufactureras",5772.8330078125,5,16,"Michoacán de Ocampo"
16108,"Zamora","31-33","Industrias Manufactureras",5205.046875,5,16,"Michoacán de Ocampo"
16109,"Zináparo","31-33","Industrias Manufactureras",9.399999618530273,5,16,"Michoacán de Ocampo"
16110,"Zinapécuaro","31-33","Industrias Manufactureras",92.74199676513672,5,16,"Michoacán de Ocampo"
16111,"Ziracuaretiro","31-33","Industrias Manufactureras",24.322999954223633,5,16,"Michoacán de Ocampo"
16112,"Zitácuaro","31-33","Industrias Manufactureras",1869.2359619140625,5,16,"Michoacán de Ocampo"
16113,"José Sixto Verduzco","31-33","Industrias Manufactureras",54.01499938964844,5,16,"Michoacán de Ocampo"
17001,"Amacuzac","31-33","Industrias Manufactureras",27.295000076293945,5,17,"Morelos"
17002,"Atlatlahucan","31-33","Industrias Manufactureras",123.61199951171875,5,17,"Morelos"
17003,"Axochiapan","31-33","Industrias Manufactureras",107.02400207519531,5,17,"Morelos"
17004,"Ayala","31-33","Industrias Manufactureras",25137.36328125,5,17,"Morelos"
17005,"Coatlán del Río","31-33","Industrias Manufactureras",6.816999912261963,5,17,"Morelos"
17006,"Cuautla","31-33","Industrias Manufactureras",9346.5517578125,5,17,"Morelos"
17007,"Cuernavaca","31-33","Industrias Manufactureras",14633.3837890625,5,17,"Morelos"
17008,"Emiliano Zapata","31-33","Industrias Manufactureras",5080.001953125,5,17,"Morelos"
17009,"Huitzilac","31-33","Industrias Manufactureras",87.0999984741211,5,17,"Morelos"
17010,"Jantetelco","31-33","Industrias Manufactureras",50.76599884033203,5,17,"Morelos"
17011,"Jiutepec","31-33","Industrias Manufactureras",88426.171875,5,17,"Morelos"
17012,"Jojutla","31-33","Industrias Manufactureras",204.3070068359375,5,17,"Morelos"
17013,"Jonacatepec de Leandro Valle","31-33","Industrias Manufactureras",35.698001861572266,5,17,"Morelos"
17014,"Mazatepec","31-33","Industrias Manufactureras",11.42300033569336,5,17,"Morelos"
17015,"Miacatlán","31-33","Industrias Manufactureras",31.038999557495117,5,17,"Morelos"
17016,"Ocuituco","31-33","Industrias Manufactureras",39.16899871826172,5,17,"Morelos"
17017,"Puente de Ixtla","31-33","Industrias Manufactureras",607.0469970703125,5,17,"Morelos"
17018,"Temixco","31-33","Industrias Manufactureras",590.3629760742188,5,17,"Morelos"
17019,"Tepalcingo","31-33","Industrias Manufactureras",80.07499694824219,5,17,"Morelos"
17020,"Tepoztlán","31-33","Industrias Manufactureras",247.60000610351562,5,17,"Morelos"
17021,"Tetecala","31-33","Industrias Manufactureras",13.494000434875488,5,17,"Morelos"
17022,"Tetela del Volcán","31-33","Industrias Manufactureras",43.972999572753906,5,17,"Morelos"
17023,"Tlalnepantla","31-33","Industrias Manufactureras",6.236999988555908,5,17,"Morelos"
17024,"Tlaltizapán de Zapata","31-33","Industrias Manufactureras",86.71900177001953,5,17,"Morelos"
17025,"Tlaquiltenango","31-33","Industrias Manufactureras",85.24800109863281,5,17,"Morelos"
17026,"Tlayacapan","31-33","Industrias Manufactureras",31.87299919128418,5,17,"Morelos"
17027,"Totolapan","31-33","Industrias Manufactureras",13.807000160217285,5,17,"Morelos"
17028,"Xochitepec","31-33","Industrias Manufactureras",1531.97802734375,5,17,"Morelos"
17029,"Yautepec","31-33","Industrias Manufactureras",687.5390014648438,5,17,"Morelos"
17030,"Yecapixtla","31-33","Industrias Manufactureras",2673.135009765625,5,17,"Morelos"
17031,"Zacatepec","31-33","Industrias Manufactureras",2193.552978515625,5,17,"Morelos"
17032,"Zacualpan de Amilpas","31-33","Industrias Manufactureras",20.025999069213867,5,17,"Morelos"
17033,"Temoac","31-33","Industrias Manufactureras",253.552001953125,5,17,"Morelos"
17034,"Coatetelco","31-33","Industrias Manufactureras",28.128999710083008,5,17,"Morelos"
17035,"Xoxocotla","31-33","Industrias Manufactureras",37.08399963378906,5,17,"Morelos"
18001,"Acaponeta","31-33","Industrias Manufactureras",904.5430297851562,5,18,"Nayarit"
18002,"Ahuacatlán","31-33","Industrias Manufactureras",111.55699920654297,5,18,"Nayarit"
18003,"Amatlán de Cañas","31-33","Industrias Manufactureras",21.347999572753906,5,18,"Nayarit"
18004,"Compostela","31-33","Industrias Manufactureras",278.5220031738281,5,18,"Nayarit"
18005,"Huajicori","31-33","Industrias Manufactureras",6.822999954223633,5,18,"Nayarit"
18006,"Ixtlán del Río","31-33","Industrias Manufactureras",216.7310028076172,5,18,"Nayarit"
18007,"Jala","31-33","Industrias Manufactureras",28.3700008392334,5,18,"Nayarit"
18008,"Xalisco","31-33","Industrias Manufactureras",327.6610107421875,5,18,"Nayarit"
18009,"Del Nayar","31-33","Industrias Manufactureras",3.5759999752044678,5,18,"Nayarit"
18010,"Rosamorada","31-33","Industrias Manufactureras",21.187999725341797,5,18,"Nayarit"
18011,"Ruíz","31-33","Industrias Manufactureras",68.98100280761719,5,18,"Nayarit"
18012,"San Blas","31-33","Industrias Manufactureras",239.97300720214844,5,18,"Nayarit"
18013,"San Pedro Lagunillas","31-33","Industrias Manufactureras",10.269000053405762,5,18,"Nayarit"
18014,"Santa María del Oro","31-33","Industrias Manufactureras",354.1499938964844,5,18,"Nayarit"
18015,"Santiago Ixcuintla","31-33","Industrias Manufactureras",409.31201171875,5,18,"Nayarit"
18016,"Tecuala","31-33","Industrias Manufactureras",82.01100158691406,5,18,"Nayarit"
18017,"Tepic","31-33","Industrias Manufactureras",10686.208984375,5,18,"Nayarit"
18018,"Tuxpan","31-33","Industrias Manufactureras",115.83399963378906,5,18,"Nayarit"
18019,"La Yesca","31-33","Industrias Manufactureras",6.888999938964844,5,18,"Nayarit"
18020,"Bahía de Banderas","31-33","Industrias Manufactureras",602.8670043945312,5,18,"Nayarit"
19001,"Abasolo","31-33","Industrias Manufactureras",2090.87109375,5,19,"Nuevo León"
19002,"Agualeguas","31-33","Industrias Manufactureras",15.013999938964844,5,19,"Nuevo León"
19003,"Los Aldamas","31-33","Industrias Manufactureras",,5,19,"Nuevo León"
19004,"Allende","31-33","Industrias Manufactureras",1166.8819580078125,5,19,"Nuevo León"
19005,"Anáhuac","31-33","Industrias Manufactureras",2599.202880859375,5,19,"Nuevo León"
19006,"Apodaca","31-33","Industrias Manufactureras",227485.59375,5,19,"Nuevo León"
19007,"Aramberri","31-33","Industrias Manufactureras",12.383999824523926,5,19,"Nuevo León"
19008,"Bustamante","31-33","Industrias Manufactureras",29.086999893188477,5,19,"Nuevo León"
19009,"Cadereyta Jiménez","31-33","Industrias Manufactureras",136711.15625,5,19,"Nuevo León"
19010,"El Carmen","31-33","Industrias Manufactureras",13175.9150390625,5,19,"Nuevo León"
19011,"Cerralvo","31-33","Industrias Manufactureras",14.225000381469727,5,19,"Nuevo León"
19012,"Ciénega de Flores","31-33","Industrias Manufactureras",7143.087890625,5,19,"Nuevo León"
19013,"China","31-33","Industrias Manufactureras",33.97800064086914,5,19,"Nuevo León"
19014,"Doctor Arroyo","31-33","Industrias Manufactureras",143.4810028076172,5,19,"Nuevo León"
19015,"Doctor Coss","31-33","Industrias Manufactureras",2.4800000190734863,5,19,"Nuevo León"
19016,"Doctor González","31-33","Industrias Manufactureras",584.3489990234375,5,19,"Nuevo León"
19017,"Galeana","31-33","Industrias Manufactureras",26.17300033569336,5,19,"Nuevo León"
19018,"García","31-33","Industrias Manufactureras",54525.9140625,5,19,"Nuevo León"
19019,"San Pedro Garza García","31-33","Industrias Manufactureras",22358.794921875,5,19,"Nuevo León"
19020,"General Bravo","31-33","Industrias Manufactureras",47.89099884033203,5,19,"Nuevo León"
19021,"General Escobedo","31-33","Industrias Manufactureras",151601.65625,5,19,"Nuevo León"
19022,"General Terán","31-33","Industrias Manufactureras",65.8290023803711,5,19,"Nuevo León"
19023,"General Treviño","31-33","Industrias Manufactureras",,5,19,"Nuevo León"
19024,"General Zaragoza","31-33","Industrias Manufactureras",7.151000022888184,5,19,"Nuevo León"
19025,"General Zuazua","31-33","Industrias Manufactureras",35860.36328125,5,19,"Nuevo León"
19026,"Guadalupe","31-33","Industrias Manufactureras",86462.359375,5,19,"Nuevo León"
19027,"Los Herreras","31-33","Industrias Manufactureras",2.8469998836517334,5,19,"Nuevo León"
19028,"Higueras","31-33","Industrias Manufactureras",,5,19,"Nuevo León"
19029,"Hualahuises","31-33","Industrias Manufactureras",29.48900032043457,5,19,"Nuevo León"
19030,"Iturbide","31-33","Industrias Manufactureras",2.947999954223633,5,19,"Nuevo León"
19031,"Juárez","31-33","Industrias Manufactureras",6166.2998046875,5,19,"Nuevo León"
19032,"Lampazos de Naranjo","31-33","Industrias Manufactureras",190.20399475097656,5,19,"Nuevo León"
19033,"Linares","31-33","Industrias Manufactureras",3759.89306640625,5,19,"Nuevo León"
19034,"Marín","31-33","Industrias Manufactureras",4185.27978515625,5,19,"Nuevo León"
19035,"Melchor Ocampo","31-33","Industrias Manufactureras",,5,19,"Nuevo León"
19036,"Mier y Noriega","31-33","Industrias Manufactureras",12.727999687194824,5,19,"Nuevo León"
19037,"Mina","31-33","Industrias Manufactureras",5.921000003814697,5,19,"Nuevo León"
19038,"Montemorelos","31-33","Industrias Manufactureras",7316.44287109375,5,19,"Nuevo León"
19039,"Monterrey","31-33","Industrias Manufactureras",151078.234375,5,19,"Nuevo León"
19040,"Parás","31-33","Industrias Manufactureras",0.9750000238418579,5,19,"Nuevo León"
19041,"Pesquería","31-33","Industrias Manufactureras",119420.3984375,5,19,"Nuevo León"
19042,"Los Ramones","31-33","Industrias Manufactureras",7.8470001220703125,5,19,"Nuevo León"
19043,"Rayones","31-33","Industrias Manufactureras",0.8339999914169312,5,19,"Nuevo León"
19044,"Sabinas Hidalgo","31-33","Industrias Manufactureras",2751.083984375,5,19,"Nuevo León"
19045,"Salinas Victoria","31-33","Industrias Manufactureras",11263.1474609375,5,19,"Nuevo León"
19046,"San Nicolás de los Garza","31-33","Industrias Manufactureras",162581.484375,5,19,"Nuevo León"
19047,"Hidalgo","31-33","Industrias Manufactureras",120.57499694824219,5,19,"Nuevo León"
19048,"Santa Catarina","31-33","Industrias Manufactureras",140264.5625,5,19,"Nuevo León"
19049,"Santiago","31-33","Industrias Manufactureras",1011.7379760742188,5,19,"Nuevo León"
19050,"Vallecillo","31-33","Industrias Manufactureras",,5,19,"Nuevo León"
19051,"Villaldama","31-33","Industrias Manufactureras",93.88300323486328,5,19,"Nuevo León"
20001,"Abejones","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20002,"Acatlán de Pérez Figueroa","31-33","Industrias Manufactureras",1728.6409912109375,5,20,"Oaxaca"
