"CVE_GEOEST","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"010040116","22°21'00.607""N","102°16'42.521""W","1962","F13B79","R","Aguascalientes","Cosío"
"010060116","22°07'47.445""N","102°15'13.903""W","1912","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070116","22°10'16.303""N","102°18'20.701""W","1922","F13B89","R","Aguascalientes","Rincón de Romos"
"010080116","22°09'54.590""N","102°34'00.277""W","2560","F13B88","R","Aguascalientes","San José de Gracia"
"010100116","21°58'14.237""N","101°59'02.771""W","2022","F14C11","R","Aguascalientes","El Llano"
"010040117","22°19'02.303""N","102°16'49.319""W","1944","F13B79","R","Aguascalientes","Cosío"
"010070117","22°10'26.714""N","102°17'06.807""W","1914","F13B89","R","Aguascalientes","Rincón de Romos"
"010080117","22°11'53.464""N","102°27'56.005""W","2125","F13B88","R","Aguascalientes","San José de Gracia"
"010100117","21°54'25.045""N","102°04'32.212""W","2040","F13D19","R","Aguascalientes","El Llano"
"010110117","22°03'34.852""N","102°11'36.159""W","2008","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010020118","22°16'00.402""N","102°04'19.947""W","2087","F13B79","R","Aguascalientes","Asientos"
"010040118","22°18'34.196""N","102°16'25.077""W","1940","F13B79","R","Aguascalientes","Cosío"
"010050118","21°57'30.301""N","102°17'48.774""W","1883","F13D19","R","Aguascalientes","Jesús María"
"010060118","22°07'41.376""N","102°14'21.580""W","1930","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010080118","22°11'19.009""N","102°27'50.759""W","2077","F13B88","R","Aguascalientes","San José de Gracia"
"010100118","21°53'03.374""N","102°02'20.885""W","2000","F13D19","R","Aguascalientes","El Llano"
"010020119","22°03'14.667""N","101°59'13.430""W","2034","F14A81","R","Aguascalientes","Asientos"
"010040119","22°21'22.375""N","102°16'48.014""W","1969","F13B79","R","Aguascalientes","Cosío"
"010080119","22°10'48.000""N","102°23'34.000""W","2110","F13B88","R","Aguascalientes","San José de Gracia"
"010100119","21°48'29.845""N","102°07'41.608""W","2000","F13D19","R","Aguascalientes","El Llano"
"010110119","21°58'33.358""N","102°15'41.923""W","1919","F13D19","R","Aguascalientes","San Francisco de los Romo"
"010010607","21°50'54.027""N","102°22'23.813""W","1883","F13D18","R","Aguascalientes","Aguascalientes"
"010010120","21°43'08.930""N","102°17'35.503""W","1871","F13D29","R","Aguascalientes","Aguascalientes"
"010040120","22°22'08.000""N","102°19'08.290""W","2059","F13B79","R","Aguascalientes","Cosío"
"010070120","22°10'59.483""N","102°16'55.068""W","1910","F13B89","R","Aguascalientes","Rincón de Romos"
"010080120","22°02'06.714""N","102°33'02.807""W","2341","F13B88","R","Aguascalientes","San José de Gracia"
"010100120","21°48'21.681""N","102°05'35.232""W","1997","F13D19","R","Aguascalientes","El Llano"
"010110120","22°03'36.510""N","102°15'34.861""W","1907","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010610","21°47'32.251""N","102°13'14.246""W","1998","F13D19","R","Aguascalientes","Aguascalientes"
"010010617","21°50'09.171""N","102°13'25.087""W","1973","F13D19","R","Aguascalientes","Aguascalientes"
"010020122","22°08'27.714""N","102°02'36.631""W","1995","F13B89","R","Aguascalientes","Asientos"
"010010121","21°46'28.857""N","102°24'46.772""W","1905","F13D18","R","Aguascalientes","Aguascalientes"
"010020121","22°15'35.174""N","102°04'48.725""W","2111","F13B79","R","Aguascalientes","Asientos"
"010030121","21°54'33.737""N","102°41'49.527""W","1720","F13D17","R","Aguascalientes","Calvillo"
"010050121","21°58'15.505""N","102°17'36.251""W","1883","F13D19","R","Aguascalientes","Jesús María"
"010060121","22°08'45.714""N","102°15'05.029""W","1915","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070121","22°12'25.653""N","102°18'40.698""W","1930","F13B89","R","Aguascalientes","Rincón de Romos"
"010080121","22°08'59.049""N","102°39'31.141""W","2583","F13B88","R","Aguascalientes","San José de Gracia"
"010110121","22°04'41.304""N","102°14'48.029""W","1916","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010621","21°45'38.188""N","102°08'49.797""W","1984","F13D19","R","Aguascalientes","Aguascalientes"
"010040122","22°20'48.420""N","102°16'04.594""W","1957","F13B79","R","Aguascalientes","Cosío"
"010060122","22°08'54.111""N","102°13'09.228""W","1958","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070122","22°10'23.330""N","102°18'08.871""W","1923","F13B89","R","Aguascalientes","Rincón de Romos"
"010080122","22°07'47.107""N","102°21'37.720""W","1992","F13B88","R","Aguascalientes","San José de Gracia"
"010100122","21°53'51.242""N","102°03'30.068""W","2030","F13D19","R","Aguascalientes","El Llano"
"010110122","21°59'16.167""N","102°15'52.458""W","1899","F13D19","R","Aguascalientes","San Francisco de los Romo"
"010020123","22°04'53.208""N","102°05'53.617""W","1994","F13B89","R","Aguascalientes","Asientos"
"010030123","21°45'22.538""N","102°42'33.159""W","2161","F13D17","R","Aguascalientes","Calvillo"
"010040123","22°18'34.042""N","102°17'28.226""W","1961","F13B79","R","Aguascalientes","Cosío"
"010060123","22°08'28.848""N","102°14'52.879""W","1921","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010080123","22°11'12.514""N","102°23'49.314""W","2102","F13B88","R","Aguascalientes","San José de Gracia"
"010090123","22°16'58.163""N","102°12'21.477""W","1964","F13B79","R","Aguascalientes","Tepezalá"
"010110123","22°03'24.917""N","102°17'02.794""W","1880","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010128","21°53'39.885""N","102°22'14.606""W","1888","F13D18","R","Aguascalientes","Aguascalientes"
"010010124","21°50'55.000""N","102°21'20.000""W","1858","F13D18","R","Aguascalientes","Aguascalientes"
"010020124","22°07'14.179""N","102°00'50.545""W","2030","F13B89","R","Aguascalientes","Asientos"
"010030124","21°52'46.726""N","102°39'38.068""W","1744","F13D18","R","Aguascalientes","Calvillo"
"010050124","21°59'02.837""N","102°17'34.159""W","1870","F13D19","R","Aguascalientes","Jesús María"
"010060124","22°08'06.145""N","102°15'14.454""W","1911","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070124","22°11'26.179""N","102°17'04.556""W","1916","F13B89","R","Aguascalientes","Rincón de Romos"
"010080124","22°03'54.000""N","102°30'17.000""W","2262","F13B88","R","Aguascalientes","San José de Gracia"
"010090124","22°13'29.317""N","102°16'02.783""W","1919","F13B89","R","Aguascalientes","Tepezalá"
"010100124","21°52'08.471""N","102°02'23.646""W","1995","F13D19","R","Aguascalientes","El Llano"
"010110124","22°03'37.170""N","102°17'13.772""W","1890","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010125","21°47'02.626""N","102°14'11.261""W","1983","F13D19","R","Aguascalientes","Aguascalientes"
"010030125","21°43'49.999""N","102°41'53.532""W","2425","F13D27","R","Aguascalientes","Calvillo"
"010050125","21°55'40.434""N","102°28'23.174""W","1998","F13D18","R","Aguascalientes","Jesús María"
"010060125","22°08'04.857""N","102°15'33.131""W","1904","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070125","22°10'00.660""N","102°18'00.369""W","1922","F13B89","R","Aguascalientes","Rincón de Romos"
"010080125","22°03'36.201""N","102°31'06.759""W","2221","F13B88","R","Aguascalientes","San José de Gracia"
"010090125","22°12'29.000""N","102°15'36.000""W","1911","F13B89","R","Aguascalientes","Tepezalá"
"010100125","21°52'47.421""N","102°03'48.836""W","2029","F13D19","R","Aguascalientes","El Llano"
"010110125","21°59'04.031""N","102°14'26.508""W","1949","F13D19","R","Aguascalientes","San Francisco de los Romo"
"010010126","22°00'27.915""N","102°11'49.149""W","1921","F13B89","R","Aguascalientes","Aguascalientes"
"010030126","21°50'21.901""N","102°44'27.077""W","1653","F13D17","R","Aguascalientes","Calvillo"
"010040126","22°17'41.647""N","102°15'54.243""W","1935","F13B79","R","Aguascalientes","Cosío"
"010050126","22°00'47.485""N","102°19'16.722""W","1872","F13B89","R","Aguascalientes","Jesús María"
"010080126","22°18'39.826""N","102°27'52.550""W","2312","F13B78","R","Aguascalientes","San José de Gracia"
"010100126","21°57'58.740""N","102°06'16.550""W","2021","F13D19","R","Aguascalientes","El Llano"
"010110126","22°04'41.822""N","102°14'33.547""W","1929","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010127","21°46'57.179""N","102°28'00.707""W","1910","F13D18","R","Aguascalientes","Aguascalientes"
"010030127","22°01'02.063""N","102°43'03.686""W","1984","F13B87","R","Aguascalientes","Calvillo"
"010040127","22°23'00.145""N","102°16'55.835""W","1977","F13B79","R","Aguascalientes","Cosío"
"010080127","22°12'13.609""N","102°35'59.225""W","2494","F13B88","R","Aguascalientes","San José de Gracia"
"010090127","22°11'39.656""N","102°15'52.516""W","1912","F13B89","R","Aguascalientes","Tepezalá"
"010100127","21°48'14.547""N","102°06'00.314""W","2002","F13D19","R","Aguascalientes","El Llano"
"010110127","22°00'16.176""N","102°16'35.135""W","1878","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010060128","22°09'34.349""N","102°16'42.160""W","1909","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070128","22°08'42.162""N","102°20'42.028""W","1944","F13B88","R","Aguascalientes","Rincón de Romos"
"010080128","22°11'19.561""N","102°38'39.975""W","2585","F13B88","R","Aguascalientes","San José de Gracia"
"010090128","22°11'45.160""N","102°15'46.183""W","1911","F13B89","R","Aguascalientes","Tepezalá"
"010100128","21°53'38.591""N","102°08'40.005""W","2030","F13D19","R","Aguascalientes","El Llano"
"010110128","21°57'32.110""N","102°16'32.562""W","1912","F13D19","U","Aguascalientes","San Francisco de los Romo"
"010020128","22°06'59.199""N","101°58'41.148""W","2043","F14A81","R","Aguascalientes","Asientos"
"010030128","21°52'58.102""N","102°42'15.561""W","1680","F13D17","R","Aguascalientes","Calvillo"
"010040128","22°17'28.933""N","102°16'19.567""W","1934","F13B79","R","Aguascalientes","Cosío"
"010050128","21°51'17.089""N","102°27'29.140""W","2061","F13D18","R","Aguascalientes","Jesús María"
"010020130","22°05'52.385""N","102°08'33.391""W","2045","F13B89","R","Aguascalientes","Asientos"
"010100129","21°49'55.654""N","102°09'27.463""W","2006","F13D19","R","Aguascalientes","El Llano"
"010110129","21°58'22.855""N","102°15'56.890""W","1916","F13D19","R","Aguascalientes","San Francisco de los Romo"
"010010129","21°53'08.004""N","102°19'23.792""W","1847","F13D19","R","Aguascalientes","Aguascalientes"
"010020129","22°06'27.154""N","102°09'13.353""W","2084","F13B89","R","Aguascalientes","Asientos"
"010030129","22°00'50.836""N","102°40'35.835""W","1850","F13B87","R","Aguascalientes","Calvillo"
"010060129","22°08'07.519""N","102°16'19.657""W","1898","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070129","22°10'15.933""N","102°19'26.817""W","1925","F13B89","R","Aguascalientes","Rincón de Romos"
"010080129","22°10'45.665""N","102°34'11.506""W","2581","F13B88","R","Aguascalientes","San José de Gracia"
"010030130","21°52'47.668""N","102°50'06.014""W","2260","F13D17","R","Aguascalientes","Calvillo"
"010050130","21°53'42.819""N","102°28'59.278""W","2016","F13D18","R","Aguascalientes","Jesús María"
"010070130","22°11'49.340""N","102°16'38.919""W","1918","F13B89","R","Aguascalientes","Rincón de Romos"
"010080130","22°12'14.729""N","102°34'51.551""W","2598","F13B88","R","Aguascalientes","San José de Gracia"
"010090130","22°13'34.516""N","102°14'09.812""W","1926","F13B89","R","Aguascalientes","Tepezalá"
"010100130","21°48'57.004""N","102°03'23.796""W","1986","F13D19","R","Aguascalientes","El Llano"
"010110130","21°58'28.821""N","102°15'31.939""W","1928","F13D19","R","Aguascalientes","San Francisco de los Romo"
"010030132","21°56'02.224""N","102°41'43.039""W","1733","F13D17","R","Aguascalientes","Calvillo"
"010020131","22°03'30.973""N","102°00'49.705""W","1999","F13B89","R","Aguascalientes","Asientos"
"010040131","22°17'15.333""N","102°16'45.698""W","1936","F13B79","R","Aguascalientes","Cosío"
"010060131","22°09'14.715""N","102°15'01.734""W","1914","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070131","22°10'26.608""N","102°18'27.019""W","1923","F13B89","R","Aguascalientes","Rincón de Romos"
"010080131","22°05'32.868""N","102°33'19.298""W","2136","F13B88","R","Aguascalientes","San José de Gracia"
"010090131","22°13'57.961""N","102°13'59.478""W","1932","F13B89","R","Aguascalientes","Tepezalá"
"010100131","21°51'36.851""N","102°06'36.836""W","2019","F13D19","R","Aguascalientes","El Llano"
"010110131","21°59'44.214""N","102°15'07.911""W","1905","F13D19","R","Aguascalientes","San Francisco de los Romo"
"010070132","22°10'29.063""N","102°18'45.952""W","1924","F13B89","R","Aguascalientes","Rincón de Romos"
"010090132","22°15'05.375""N","102°14'05.637""W","1925","F13B79","R","Aguascalientes","Tepezalá"
"010110132","21°59'08.376""N","102°15'45.163""W","1903","F13D19","R","Aguascalientes","San Francisco de los Romo"
"010080133","22°13'24.018""N","102°37'36.029""W","2675","F13B88","R","Aguascalientes","San José de Gracia"
"010020133","22°04'55.875""N","102°02'42.415""W","2021","F13B89","R","Aguascalientes","Asientos"
"010030133","21°52'47.358""N","102°38'47.797""W","1848","F13D18","R","Aguascalientes","Calvillo"
"010040133","22°22'39.593""N","102°15'20.917""W","1958","F13B79","R","Aguascalientes","Cosío"
"010070133","22°14'14.939""N","102°19'56.552""W","1989","F13B89","R","Aguascalientes","Rincón de Romos"
"010090133","22°11'52.340""N","102°14'14.023""W","1928","F13B89","R","Aguascalientes","Tepezalá"
"010100133","21°54'39.896""N","102°08'13.168""W","2050","F13D19","R","Aguascalientes","El Llano"
"010110133","22°03'58.000""N","102°14'55.000""W","1917","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010889","21°47'23.735""N","102°05'44.203""W","1996","F13D19","R","Aguascalientes","Aguascalientes"
"010030134","22°00'35.893""N","102°42'55.415""W","1964","F13B87","R","Aguascalientes","Calvillo"
"010050134","21°51'23.099""N","102°31'38.903""W","1916","F13D18","R","Aguascalientes","Jesús María"
"010080134","22°12'25.719""N","102°34'49.599""W","2469","F13B88","R","Aguascalientes","San José de Gracia"
"010090134","22°13'34.711""N","102°15'39.772""W","1915","F13B89","R","Aguascalientes","Tepezalá"
"010110134","22°02'54.347""N","102°17'54.855""W","1880","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010864","21°49'57.108""N","102°22'33.841""W","1862","F13D18","R","Aguascalientes","Aguascalientes"
"010010865","22°00'16.851""N","102°07'11.131""W","1970","F13B89","R","Aguascalientes","Aguascalientes"
"010020136","22°12'03.724""N","102°03'50.681""W","2061","F13B89","R","Aguascalientes","Asientos"
"010030136","21°50'04.950""N","102°43'47.338""W","1660","F13D17","R","Aguascalientes","Calvillo"
"010070136","22°15'44.415""N","102°18'01.319""W","1940","F13B79","R","Aguascalientes","Rincón de Romos"
"010100136","21°58'06.212""N","102°00'05.748""W","2014","F13D19","R","Aguascalientes","El Llano"
"010110136","22°00'07.004""N","102°14'56.116""W","1892","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010135","21°41'54.793""N","102°18'38.758""W","1860","F13D29","R","Aguascalientes","Aguascalientes"
"010030135","21°59'03.740""N","102°43'23.560""W","1922","F13D17","R","Aguascalientes","Calvillo"
"010040135","22°22'38.164""N","102°17'48.628""W","1991","F13B79","R","Aguascalientes","Cosío"
"010060135","22°06'23.644""N","102°16'28.725""W","1890","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010090135","22°14'55.688""N","102°12'37.077""W","1965","F13B89","R","Aguascalientes","Tepezalá"
"010110135","21°57'52.718""N","102°14'54.532""W","2001","F13D19","R","Aguascalientes","San Francisco de los Romo"
"010020137","22°08'01.013""N","102°02'54.348""W","1989","F13B89","R","Aguascalientes","Asientos"
"010030137","21°59'57.714""N","102°39'48.063""W","1923","F13D18","R","Aguascalientes","Calvillo"
"010060137","22°09'25.635""N","102°17'44.377""W","1922","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010070137","22°10'17.000""N","102°20'04.000""W","1922","F13B88","R","Aguascalientes","Rincón de Romos"
"010090137","22°13'36.000""N","102°10'12.000""W","2089","F13B89","R","Aguascalientes","Tepezalá"
"010100137","21°49'22.641""N","102°09'01.672""W","2001","F13D19","R","Aguascalientes","El Llano"
"010110137","22°02'31.000""N","102°17'30.000""W","1897","F13B89","R","Aguascalientes","San Francisco de los Romo"
"010010138","21°43'51.627""N","102°29'55.369""W","1871","F13D28","R","Aguascalientes","Aguascalientes"
"010030138","21°47'47.529""N","102°44'47.126""W","1711","F13D17","R","Aguascalientes","Calvillo"
